,WND,SUN,WAT,OIL,NG,COL,NUC,OTH,avg_CI
2022-07-03 01:00:00+00:00,651.0,25.0,13300.0,0,5.0,0,1133.0,185.0,25.229230668671153
2022-07-03 02:00:00+00:00,669.0,17.0,13375.0,0,5.0,0,1134.0,181.0,25.144268903192252
2022-07-03 03:00:00+00:00,743.0,21.0,13041.0,0,5.0,0,1130.0,186.0,25.17572391907973
2022-07-03 04:00:00+00:00,909.0,0.0,13142.0,0,5.0,0,1129.0,184.0,24.96746697898367
2022-07-03 05:00:00+00:00,1776.0,0.0,12307.0,0,5.0,0,1130.0,183.0,24.219466268424128
2022-07-03 06:00:00+00:00,1770.0,0.0,11568.0,0,5.0,0,1130.0,187.0,24.292087312414733
2022-07-03 07:00:00+00:00,1576.0,0.0,11046.0,0,5.0,0,1133.0,183.0,24.426307107509146
2022-07-03 08:00:00+00:00,1637.0,0.0,11367.0,0,5.0,0,1134.0,185.0,24.387423227247346
2022-07-03 09:00:00+00:00,1332.0,0.0,11421.0,0,5.0,0,1134.0,185.0,24.675996306031113
2022-07-03 10:00:00+00:00,1669.0,0.0,11106.0,0,5.0,0,1136.0,184.0,24.347872340425532
2022-07-03 11:00:00+00:00,1947.0,0.0,11027.0,0,5.0,0,1138.0,188.0,24.146172666899684
2022-07-03 12:00:00+00:00,2228.0,0.0,10869.0,0,5.0,0,1141.0,185.0,23.846409758802327
2022-07-03 13:00:00+00:00,2247.0,0.0,10875.0,0,4.0,0,1140.0,185.0,23.798145457061796
2022-07-03 14:00:00+00:00,2165.0,14.0,10029.0,0,5.0,0,1142.0,186.0,23.928734953105383
2022-07-03 15:00:00+00:00,1927.0,58.0,10088.0,0,5.0,0,1140.0,184.0,24.185718549470227
2022-07-03 16:00:00+00:00,1947.0,52.0,10774.0,0,5.0,0,1140.0,189.0,24.22378960799603
2022-07-03 17:00:00+00:00,1868.0,73.0,10927.0,0,4.0,0,1139.0,189.0,24.28781690140845
2022-07-03 18:00:00+00:00,1821.0,76.0,11328.0,0,5.0,0,1139.0,189.0,24.35822228328067
2022-07-03 19:00:00+00:00,1601.0,71.0,11325.0,0,5.0,0,1137.0,191.0,24.587997208653174
2022-07-03 20:00:00+00:00,1472.0,60.0,11340.0,0,5.0,0,1134.0,184.0,24.59950686861571
2022-07-03 21:00:00+00:00,1292.0,60.0,11364.0,0,5.0,0,1132.0,188.0,24.83313154333737
2022-07-03 22:00:00+00:00,1370.0,60.0,11273.0,0,4.0,0,1131.0,187.0,24.714723707664884
2022-07-03 23:00:00+00:00,1513.0,55.0,11434.0,0,5.0,0,1133.0,185.0,24.566143106457243
2022-07-04 00:00:00+00:00,1558.0,41.0,11948.0,0,5.0,0,1135.0,185.0,24.488367401828942
2022-07-04 01:00:00+00:00,1608.0,22.0,12166.0,0,5.0,0,1135.0,190.0,24.48393494644982
2022-07-04 02:00:00+00:00,1667.0,17.0,12381.0,0,5.0,0,1137.0,182.0,24.311651179413868
2022-07-04 03:00:00+00:00,1689.0,15.0,12176.0,0,5.0,0,1133.0,181.0,24.2840976380025
2022-07-04 04:00:00+00:00,1659.0,0.0,12163.0,0,5.0,0,1134.0,187.0,24.374768946395562
2022-07-04 05:00:00+00:00,1591.0,0.0,12434.0,0,5.0,0,1139.0,182.0,24.35639372027881
2022-07-04 06:00:00+00:00,1555.0,0.0,12776.0,0,5.0,0,1138.0,177.0,24.314420803782507
2022-07-04 07:00:00+00:00,1249.0,0.0,12239.0,0,5.0,0,1139.0,181.0,24.65557280766894
2022-07-04 08:00:00+00:00,1474.0,0.0,11608.0,0,5.0,0,1143.0,179.0,24.439031161079882
2022-07-04 09:00:00+00:00,1449.0,0.0,11237.0,0,5.0,0,1144.0,186.0,24.576349761072677
2022-07-04 10:00:00+00:00,1274.0,0.0,11157.0,0,5.0,0,1147.0,182.0,24.689865601162367
2022-07-04 11:00:00+00:00,1093.0,0.0,11401.0,0,4.0,0,1147.0,184.0,24.852917781473714
2022-07-04 12:00:00+00:00,1184.0,0.0,11534.0,0,5.0,0,1147.0,184.0,24.78824533940515
2022-07-04 13:00:00+00:00,1316.0,0.0,11234.0,0,5.0,0,1147.0,184.0,24.674204234480772
2022-07-04 14:00:00+00:00,1284.0,6.0,10697.0,0,5.0,0,1145.0,183.0,24.728078078078077
2022-07-04 15:00:00+00:00,1252.0,24.0,10630.0,0,5.0,0,1144.0,180.0,24.741518700415565
2022-07-04 16:00:00+00:00,1025.0,35.0,10932.0,0,5.0,0,1143.0,184.0,25.034824377063945
2022-07-04 17:00:00+00:00,800.0,63.0,11207.0,0,5.0,0,1141.0,185.0,25.29982837101709
2022-07-04 18:00:00+00:00,671.0,67.0,11540.0,0,5.0,0,1139.0,183.0,25.38008085262771
2022-07-04 19:00:00+00:00,659.0,69.0,11715.0,0,5.0,0,1136.0,185.0,25.409978938194495
2022-07-04 20:00:00+00:00,602.0,69.0,11599.0,0,5.0,0,1134.0,196.0,25.64976111723631
2022-07-04 21:00:00+00:00,639.0,60.0,11247.0,0,5.0,0,1135.0,211.0,25.871775588478606
2022-07-04 22:00:00+00:00,734.0,54.0,11399.0,0,5.0,0,1137.0,206.0,25.662209087550796
2022-07-04 23:00:00+00:00,645.0,44.0,11662.0,0,4.0,0,1136.0,211.0,25.75602101882937
2022-07-05 00:00:00+00:00,583.0,31.0,11956.0,0,5.0,0,1136.0,210.0,25.789095610947488
2022-07-05 01:00:00+00:00,583.0,33.0,12494.0,0,5.0,0,1138.0,212.0,25.750985136536467
2022-07-05 02:00:00+00:00,592.0,36.0,12618.0,0,5.0,0,1137.0,211.0,25.717103911226797
2022-07-05 03:00:00+00:00,476.0,14.0,12537.0,0,5.0,0,1136.0,215.0,25.879858165890287
2022-07-05 04:00:00+00:00,340.0,3.0,12256.0,0,5.0,0,1136.0,212.0,26.00695240825688
2022-07-05 05:00:00+00:00,298.0,0.0,12275.0,0,5.0,0,1138.0,215.0,26.088148733041418
2022-07-05 06:00:00+00:00,213.0,0.0,12500.0,0,5.0,0,1137.0,215.0,26.14690831556503
2022-07-05 07:00:00+00:00,168.0,0.0,12241.0,0,5.0,0,1139.0,216.0,26.249546081777908
2022-07-05 08:00:00+00:00,135.0,0.0,11560.0,0,5.0,0,1141.0,216.0,26.403231982844453
2022-07-05 09:00:00+00:00,101.0,0.0,11370.0,0,5.0,0,1142.0,218.0,26.510205671548768
2022-07-05 10:00:00+00:00,63.0,0.0,11047.0,0,15.0,0,1144.0,213.0,26.909870213106874
2022-07-05 11:00:00+00:00,43.0,0.0,11231.0,0,23.0,0,1145.0,216.0,27.232343182177278
2022-07-05 12:00:00+00:00,27.0,0.0,11414.0,0,64.0,0,1146.0,216.0,28.679956477811455
2022-07-05 13:00:00+00:00,11.0,0.0,11800.0,0,267.0,0,1146.0,220.0,35.59230883665576
2022-07-05 14:00:00+00:00,6.0,3.0,10739.0,0,490.0,0,1145.0,222.0,44.6509321697739
2022-07-05 15:00:00+00:00,7.0,15.0,11039.0,0,505.0,0,1145.0,222.0,44.6824402690791
2022-07-05 16:00:00+00:00,7.0,34.0,11019.0,0,508.0,0,1143.0,212.0,44.67406948850886
2022-07-05 17:00:00+00:00,26.0,58.0,11551.0,0,552.0,0,1140.0,214.0,45.28971272431873
2022-07-05 18:00:00+00:00,54.0,51.0,11601.0,0,552.0,0,1139.0,219.0,45.213498824911866
2022-07-05 19:00:00+00:00,81.0,43.0,11673.0,0,512.0,0,1138.0,214.0,43.668984700973574
2022-07-05 20:00:00+00:00,91.0,39.0,11767.0,0,571.0,0,1135.0,217.0,45.46512301013025
2022-07-05 21:00:00+00:00,88.0,46.0,11762.0,0,598.0,0,1134.0,217.0,46.347417840375584
2022-07-05 22:00:00+00:00,82.0,48.0,12020.0,0,556.0,0,1134.0,215.0,44.599644254713624
2022-07-05 23:00:00+00:00,50.0,46.0,12343.0,0,557.0,0,1136.0,214.0,44.224871044193506
2022-07-06 00:00:00+00:00,68.0,30.0,12574.0,0,622.0,0,1136.0,216.0,45.87232008739588
2022-07-06 01:00:00+00:00,196.0,32.0,13113.0,0,624.0,0,1134.0,220.0,44.921208956198186
2022-07-06 02:00:00+00:00,279.0,29.0,13158.0,0,626.0,0,1133.0,217.0,44.702499676207744
2022-07-06 03:00:00+00:00,309.0,20.0,13334.0,0,625.0,0,1134.0,220.0,44.41203170950006
2022-07-06 04:00:00+00:00,319.0,0.0,13037.0,0,622.0,0,1133.0,216.0,44.65668428263848
2022-07-06 05:00:00+00:00,608.0,0.0,12764.0,0,551.0,0,1133.0,214.0,42.294040602488536
2022-07-06 06:00:00+00:00,670.0,0.0,12540.0,0,413.0,0,1133.0,215.0,38.323826063723196
2022-07-06 07:00:00+00:00,937.0,0.0,11983.0,0,15.0,0,1134.0,217.0,25.81317373652527
2022-07-06 08:00:00+00:00,755.0,0.0,11452.0,0,5.0,0,1134.0,202.0,25.514540891644522
2022-07-06 09:00:00+00:00,538.0,0.0,11094.0,0,5.0,0,1133.0,200.0,25.76869699306091
2022-07-06 10:00:00+00:00,504.0,0.0,10910.0,0,5.0,0,1134.0,197.0,25.784470588235294
2022-07-06 11:00:00+00:00,540.0,0.0,11030.0,0,4.0,0,1133.0,203.0,25.786676994577846
2022-07-06 12:00:00+00:00,528.0,0.0,11415.0,0,58.0,0,1135.0,199.0,27.564904386951632
2022-07-06 13:00:00+00:00,515.0,1.0,11724.0,0,271.0,0,1136.0,199.0,34.61461794019934
2022-07-06 14:00:00+00:00,453.0,17.0,11079.0,0,494.0,0,1137.0,201.0,42.86002540916225
2022-07-06 15:00:00+00:00,389.0,53.0,11258.0,0,506.0,0,1135.0,204.0,43.19852344038391
2022-07-06 16:00:00+00:00,296.0,62.0,11596.0,0,505.0,0,1135.0,212.0,43.019846443575254
2022-07-06 17:00:00+00:00,220.0,61.0,11881.0,0,505.0,0,1134.0,210.0,42.782313896224395
2022-07-06 18:00:00+00:00,168.0,64.0,12141.0,0,505.0,0,1133.0,215.0,42.622803317868694
2022-07-06 19:00:00+00:00,109.0,60.0,12504.0,0,506.0,0,1130.0,217.0,42.34923585295333
2022-07-06 20:00:00+00:00,76.0,70.0,12821.0,0,541.0,0,1131.0,214.0,43.04127112367872
2022-07-06 21:00:00+00:00,57.0,63.0,12746.0,0,599.0,0,1129.0,218.0,44.984607075344314
2022-07-06 22:00:00+00:00,50.0,64.0,12869.0,0,624.0,0,1129.0,215.0,45.53461306935991
2022-07-06 23:00:00+00:00,158.0,61.0,12667.0,0,631.0,0,1130.0,217.0,45.809136167922496
2022-07-07 00:00:00+00:00,365.0,58.0,12708.0,0,635.0,0,1128.0,213.0,45.34725623882968
2022-07-07 01:00:00+00:00,796.0,42.0,12511.0,0,634.0,0,1130.0,216.0,44.66318742253245
2022-07-07 02:00:00+00:00,1267.0,33.0,12504.0,0,635.0,0,1129.0,212.0,43.65297845373891
2022-07-07 03:00:00+00:00,1522.0,16.0,12397.0,0,605.0,0,1132.0,213.0,42.42681775259679
2022-07-07 04:00:00+00:00,1560.0,1.0,12237.0,0,576.0,0,1139.0,215.0,41.72475839267548
2022-07-07 05:00:00+00:00,1457.0,0.0,11814.0,0,496.0,0,1139.0,211.0,40.00800423364424
2022-07-07 06:00:00+00:00,1120.0,0.0,12150.0,0,266.0,0,1139.0,210.0,33.337453812562984
2022-07-07 07:00:00+00:00,1032.0,0.0,11768.0,0,204.0,0,1138.0,212.0,31.779294970043193
2022-07-07 08:00:00+00:00,699.0,0.0,11516.0,0,169.0,0,1130.0,208.0,31.21141233056406
2022-07-07 09:00:00+00:00,755.0,0.0,11217.0,0,173.0,0,1130.0,214.0,31.511824449551487
2022-07-07 10:00:00+00:00,947.0,0.0,11093.0,0,238.0,0,1132.0,212.0,33.44685068271913
2022-07-07 11:00:00+00:00,731.0,0.0,11329.0,0,236.0,0,1131.0,213.0,33.58790322580645
2022-07-07 12:00:00+00:00,468.0,0.0,11591.0,0,213.0,0,1133.0,212.0,33.05118601747815
2022-07-07 13:00:00+00:00,334.0,1.0,12029.0,0,317.0,0,1134.0,207.0,36.29717586649551
2022-07-07 14:00:00+00:00,273.0,34.0,12271.0,0,510.0,0,1133.0,207.0,42.27938730246743
2022-07-07 15:00:00+00:00,260.0,48.0,12222.0,0,577.0,0,1132.0,212.0,44.51110649782022
2022-07-07 16:00:00+00:00,225.0,88.0,12346.0,0,595.0,0,1132.0,207.0,44.89351058726787
2022-07-07 17:00:00+00:00,222.0,100.0,12533.0,0,677.0,0,1132.0,211.0,47.13801680672269
2022-07-07 18:00:00+00:00,252.0,0.0,12691.0,0,741.0,0,1131.0,209.0,48.72790202342918
2022-07-07 19:00:00+00:00,225.0,0.0,12747.0,0,806.0,0,1131.0,208.0,50.58907190580142
2022-07-07 20:00:00+00:00,149.0,0.0,12514.0,0,832.0,0,1129.0,205.0,51.94908624991571
2022-07-07 21:00:00+00:00,143.0,0.0,12535.0,0,853.0,0,1128.0,206.0,52.55963673057518
2022-07-07 22:00:00+00:00,252.0,0.0,12477.0,0,858.0,0,1127.0,203.0,52.480659650063686
2022-07-07 23:00:00+00:00,277.0,0.0,12896.0,0,855.0,0,1128.0,207.0,51.594545336197356
2022-07-08 00:00:00+00:00,344.0,97.0,12975.0,0,855.0,0,1128.0,203.0,51.16888860402513
2022-07-08 01:00:00+00:00,499.0,81.0,13081.0,0,786.0,0,1127.0,213.0,48.80015202381706
2022-07-08 02:00:00+00:00,775.0,0.0,13091.0,0,769.0,0,1128.0,210.0,47.66512239403994
2022-07-08 03:00:00+00:00,1004.0,65.0,12951.0,0,782.0,0,1130.0,212.0,47.697782457879086
2022-07-08 04:00:00+00:00,1048.0,30.0,12999.0,0,768.0,0,1131.0,212.0,47.15752409191994
2022-07-08 05:00:00+00:00,1063.0,25.0,12474.0,0,735.0,0,1131.0,209.0,46.93265971733709
2022-07-08 06:00:00+00:00,985.0,0.0,11947.0,0,630.0,0,1128.0,213.0,44.876132322351204
2022-07-08 07:00:00+00:00,1022.0,0.0,11655.0,0,257.0,0,1130.0,214.0,33.595181397954896
2022-07-08 08:00:00+00:00,930.0,0.0,11306.0,0,242.0,0,1131.0,208.0,33.40565969457914
2022-07-08 09:00:00+00:00,881.0,0.0,10953.0,0,242.0,0,1134.0,213.0,33.80324815614989
2022-07-08 10:00:00+00:00,772.0,0.0,10899.0,0,243.0,0,1135.0,210.0,34.01900595821706
2022-07-08 11:00:00+00:00,697.0,0.0,10860.0,0,243.0,0,1138.0,213.0,34.21967911185461
2022-07-08 12:00:00+00:00,700.0,0.0,10896.0,0,296.0,0,1139.0,210.0,35.96495732950684
2022-07-08 13:00:00+00:00,756.0,3.0,11061.0,0,511.0,0,1140.0,209.0,42.83940058479532
2022-07-08 14:00:00+00:00,694.0,36.0,11700.0,0,711.0,0,1139.0,211.0,48.34021116555103
2022-07-08 15:00:00+00:00,598.0,0.0,12062.0,0,718.0,0,1139.0,211.0,48.21319934818034
2022-07-08 16:00:00+00:00,455.0,0.0,12195.0,0,718.0,0,1137.0,208.0,48.32386325018691
2022-07-08 17:00:00+00:00,314.0,0.0,12470.0,0,748.0,0,1135.0,190.0,48.90448946624487
2022-07-08 18:00:00+00:00,278.0,0.0,12685.0,0,752.0,0,1134.0,202.0,48.90346156401568
2022-07-08 19:00:00+00:00,271.0,0.0,12824.0,0,790.0,0,1134.0,209.0,49.87752823745731
2022-07-08 20:00:00+00:00,272.0,0.0,13066.0,0,820.0,0,1132.0,207.0,50.30457507904756
2022-07-08 21:00:00+00:00,396.0,0.0,13074.0,0,845.0,0,1130.0,213.0,50.755652062843275
2022-07-08 22:00:00+00:00,601.0,0.0,13180.0,0,848.0,0,1129.0,213.0,50.15271429465907
2022-07-08 23:00:00+00:00,720.0,0.0,13235.0,0,847.0,0,1128.0,213.0,49.7501084061203
2022-07-09 00:00:00+00:00,716.0,98.0,13394.0,0,845.0,0,1128.0,215.0,49.425835569651134
2022-07-09 01:00:00+00:00,858.0,0.0,13297.0,0,848.0,0,1128.0,216.0,49.38533064170796
2022-07-09 02:00:00+00:00,1009.0,96.0,13269.0,0,847.0,0,1128.0,215.0,48.99221202608066
2022-07-09 03:00:00+00:00,1007.0,59.0,13133.0,0,842.0,0,1129.0,211.0,49.04132836823149
2022-07-09 04:00:00+00:00,958.0,30.0,13026.0,0,734.0,0,1130.0,212.0,46.387321317588565
2022-07-09 05:00:00+00:00,1026.0,26.0,12487.0,0,620.0,0,1132.0,216.0,43.79338363319791
2022-07-09 06:00:00+00:00,992.0,21.0,12087.0,0,253.0,0,1130.0,212.0,33.21884994896223
2022-07-09 07:00:00+00:00,937.0,0.0,11643.0,0,240.0,0,1133.0,214.0,33.186630902802285
2022-07-09 08:00:00+00:00,943.0,0.0,11794.0,0,241.0,0,1135.0,212.0,33.08195462478185
2022-07-09 09:00:00+00:00,835.0,0.0,11547.0,0,242.0,0,1136.0,211.0,33.43031994846468
2022-07-09 10:00:00+00:00,712.0,0.0,11433.0,0,242.0,0,1138.0,213.0,33.73489590915708
2022-07-09 11:00:00+00:00,656.0,0.0,11412.0,0,243.0,0,1140.0,215.0,33.901946436411535
2022-07-09 12:00:00+00:00,675.0,0.0,11416.0,0,244.0,0,1141.0,218.0,33.94194537753761
2022-07-09 13:00:00+00:00,654.0,3.0,11252.0,0,300.0,0,1141.0,212.0,35.895664356289636
2022-07-09 14:00:00+00:00,530.0,36.0,11700.0,0,507.0,0,1140.0,212.0,42.40538053097345
2022-07-09 15:00:00+00:00,457.0,0.0,11971.0,0,713.0,0,1139.0,215.0,48.624974129010006
2022-07-09 16:00:00+00:00,454.0,0.0,12496.0,0,720.0,0,1139.0,215.0,47.977635782747605
2022-07-09 17:00:00+00:00,445.0,0.0,12642.0,0,715.0,0,1137.0,211.0,47.5793399339934
2022-07-09 18:00:00+00:00,755.0,0.0,12701.0,0,715.0,0,1136.0,214.0,46.79666258617357
2022-07-09 19:00:00+00:00,1053.0,0.0,12621.0,0,714.0,0,1134.0,214.0,46.210917641077785
2022-07-09 20:00:00+00:00,1278.0,0.0,12710.0,0,711.0,0,1135.0,214.0,45.50897308075773
2022-07-09 21:00:00+00:00,1477.0,0.0,13053.0,0,710.0,0,1133.0,213.0,44.61624261425298
2022-07-09 22:00:00+00:00,1571.0,0.0,13232.0,0,709.0,0,1132.0,211.0,44.1633343221596
2022-07-09 23:00:00+00:00,1718.0,0.0,13177.0,0,707.0,0,1129.0,204.0,43.81718334809566
2022-07-10 00:00:00+00:00,1919.0,0.0,13057.0,0,709.0,0,1129.0,213.0,43.72026780994891
2022-07-10 01:00:00+00:00,2189.0,95.0,12732.0,0,708.0,0,1127.0,216.0,43.57332864592488
2022-07-10 02:00:00+00:00,2017.0,58.0,13015.0,0,714.0,0,1128.0,211.0,43.68261097824185
2022-07-10 03:00:00+00:00,1883.0,41.0,13473.0,0,715.0,0,1128.0,212.0,43.45587898235159
2022-07-10 04:00:00+00:00,2040.0,1.0,12846.0,0,632.0,0,1129.0,215.0,41.71636126430647
2022-07-10 05:00:00+00:00,2124.0,21.0,12270.0,0,641.0,0,1132.0,208.0,42.34075384240059
2022-07-10 06:00:00+00:00,2136.0,0.0,11348.0,0,372.0,0,1132.0,207.0,35.493385982231
2022-07-10 07:00:00+00:00,1800.0,10.0,10820.0,0,366.0,0,1132.0,209.0,36.33145009416196
2022-07-10 08:00:00+00:00,1781.0,0.0,10422.0,0,371.0,0,1133.0,207.0,36.84885726606296
2022-07-10 09:00:00+00:00,1773.0,0.0,10161.0,0,371.0,0,1135.0,210.0,37.14849816849817
2022-07-10 10:00:00+00:00,1750.0,0.0,10052.0,0,373.0,0,1133.0,210.0,37.36972924988903
2022-07-10 11:00:00+00:00,1753.0,0.0,10054.0,0,372.0,0,1136.0,210.0,37.322809611829946
2022-07-10 12:00:00+00:00,1465.0,0.0,10204.0,0,373.0,0,1138.0,197.0,37.58294086865516
2022-07-10 13:00:00+00:00,1212.0,13.0,10054.0,0,373.0,0,1139.0,191.0,38.17046680018487
2022-07-10 14:00:00+00:00,1095.0,67.0,10391.0,0,373.0,0,1141.0,190.0,38.04314701667044
2022-07-10 15:00:00+00:00,1093.0,0.0,10712.0,0,372.0,0,1141.0,189.0,37.65106981565114
2022-07-10 16:00:00+00:00,1181.0,0.0,11253.0,0,370.0,0,1139.0,196.0,36.99773675648915
2022-07-10 17:00:00+00:00,1183.0,0.0,11690.0,0,369.0,0,1139.0,193.0,36.53362151777137
2022-07-10 18:00:00+00:00,908.0,0.0,11851.0,0,367.0,0,1137.0,188.0,36.753581067054185
2022-07-10 19:00:00+00:00,671.0,0.0,12261.0,0,366.0,0,1135.0,190.0,36.812213636052796
2022-07-10 20:00:00+00:00,528.0,0.0,12491.0,0,364.0,0,1136.0,187.0,36.76009791921665
2022-07-10 21:00:00+00:00,475.0,0.0,12895.0,0,362.0,0,1132.0,186.0,36.44179401993355
2022-07-10 22:00:00+00:00,494.0,0.0,13028.0,0,361.0,0,1134.0,190.0,36.31906358913658
2022-07-10 23:00:00+00:00,549.0,0.0,12685.0,0,360.0,0,1135.0,192.0,36.502848334562024
2022-07-11 00:00:00+00:00,459.0,0.0,12898.0,0,360.0,0,1134.0,190.0,36.45429160295193
2022-07-11 01:00:00+00:00,409.0,0.0,12889.0,0,359.0,0,1132.0,188.0,36.493890632302865
2022-07-11 02:00:00+00:00,349.0,0.0,13090.0,0,360.0,0,1129.0,188.0,36.46381317808944
2022-07-11 03:00:00+00:00,317.0,57.0,13059.0,0,360.0,0,1128.0,189.0,36.57485109199206
2022-07-11 04:00:00+00:00,421.0,32.0,12644.0,0,361.0,0,1128.0,190.0,36.784312398484026
2022-07-11 05:00:00+00:00,323.0,26.0,12354.0,0,363.0,0,1132.0,193.0,37.312139531651724
2022-07-11 06:00:00+00:00,256.0,0.0,12132.0,0,364.0,0,1133.0,189.0,37.61617166406139
2022-07-11 07:00:00+00:00,275.0,0.0,11366.0,0,365.0,0,1133.0,193.0,38.452220222022206
2022-07-11 08:00:00+00:00,175.0,0.0,11329.0,0,366.0,0,1136.0,187.0,38.64193132721898
2022-07-11 09:00:00+00:00,105.0,0.0,11080.0,0,367.0,0,1138.0,188.0,39.12105917067868
2022-07-11 10:00:00+00:00,107.0,0.0,10931.0,0,367.0,0,1139.0,190.0,39.32142296214858
2022-07-11 11:00:00+00:00,71.0,0.0,11023.0,0,404.0,0,1140.0,191.0,40.60355444695612
2022-07-11 12:00:00+00:00,56.0,0.0,11089.0,0,444.0,0,1141.0,186.0,41.869309383710124
2022-07-11 13:00:00+00:00,33.0,22.0,11322.0,0,609.0,0,1142.0,191.0,47.22854568661311
2022-07-11 14:00:00+00:00,12.0,43.0,11123.0,0,797.0,0,1141.0,184.0,53.78864661654136
2022-07-11 15:00:00+00:00,8.0,0.0,11525.0,0,895.0,0,1139.0,173.0,55.94585152838428
2022-07-11 16:00:00+00:00,13.0,0.0,11825.0,0,897.0,0,1137.0,168.0,55.25334757834758
2022-07-11 17:00:00+00:00,16.0,0.0,11849.0,0,894.0,0,1135.0,169.0,55.116404750053334
2022-07-11 18:00:00+00:00,48.0,0.0,12238.0,0,890.0,0,1134.0,168.0,54.05359856333748
2022-07-11 19:00:00+00:00,97.0,0.0,12563.0,0,887.0,0,1131.0,176.0,53.269220412010235
2022-07-11 20:00:00+00:00,144.0,0.0,12725.0,0,883.0,0,1130.0,185.0,52.81502621623415
2022-07-11 21:00:00+00:00,239.0,0.0,13088.0,0,893.0,0,1129.0,187.0,52.19290679711637
2022-07-11 22:00:00+00:00,283.0,0.0,13331.0,0,929.0,0,1127.0,179.0,52.55606031926305
2022-07-11 23:00:00+00:00,336.0,0.0,13147.0,0,928.0,0,1129.0,193.0,52.874976164749256
2022-07-12 00:00:00+00:00,336.0,0.0,13358.0,0,929.0,0,1131.0,197.0,52.5597141245063
2022-07-12 01:00:00+00:00,345.0,101.0,13432.0,0,926.0,0,1130.0,194.0,52.22123015873016
2022-07-12 02:00:00+00:00,303.0,0.0,13733.0,0,929.0,0,1130.0,190.0,51.912496162112376
2022-07-12 03:00:00+00:00,241.0,69.0,13832.0,0,950.0,0,1130.0,188.0,52.391712370505786
2022-07-12 04:00:00+00:00,187.0,28.0,13270.0,0,958.0,0,1129.0,193.0,53.85620044402157
2022-07-12 05:00:00+00:00,150.0,23.0,12594.0,0,925.0,0,1129.0,190.0,54.31663446805676
2022-07-12 06:00:00+00:00,145.0,3.0,12362.0,0,928.0,0,1128.0,194.0,54.96490514905149
2022-07-12 07:00:00+00:00,133.0,0.0,11829.0,0,801.0,0,1131.0,193.0,52.233335699581176
2022-07-12 08:00:00+00:00,112.0,0.0,12362.0,0,571.0,0,1132.0,189.0,44.185159404148685
2022-07-12 09:00:00+00:00,86.0,0.0,12140.0,0,563.0,0,1134.0,190.0,44.31970523630695
2022-07-12 10:00:00+00:00,63.0,0.0,11847.0,0,564.0,0,1136.0,190.0,44.83427536231884
2022-07-12 11:00:00+00:00,36.0,0.0,11922.0,0,568.0,0,1137.0,186.0,44.86013430572604
2022-07-12 12:00:00+00:00,18.0,0.0,12099.0,0,624.0,0,1137.0,192.0,46.491684434968015
2022-07-12 13:00:00+00:00,13.0,2.0,12043.0,0,846.0,0,1139.0,188.0,53.45407912304125
2022-07-12 14:00:00+00:00,12.0,41.0,11537.0,0,955.0,0,1140.0,185.0,57.88615717375631
2022-07-12 15:00:00+00:00,7.0,0.0,11785.0,0,966.0,0,1138.0,188.0,57.73594149389378
2022-07-12 16:00:00+00:00,2.0,0.0,12069.0,0,966.0,0,1135.0,189.0,57.10660817491818
2022-07-12 17:00:00+00:00,5.0,0.0,12472.0,0,963.0,0,1132.0,188.0,56.102777777777774
2022-07-12 18:00:00+00:00,12.0,0.0,12916.0,0,961.0,0,1131.0,189.0,55.10211059241239
2022-07-12 19:00:00+00:00,12.0,0.0,13189.0,0,960.0,0,1129.0,190.0,54.542377260981915
2022-07-12 20:00:00+00:00,18.0,0.0,13128.0,0,955.0,0,1127.0,200.0,54.62431941923775
2022-07-12 21:00:00+00:00,10.0,0.0,13326.0,0,954.0,0,1124.0,197.0,54.20485555057331
2022-07-12 22:00:00+00:00,26.0,0.0,13414.0,0,954.0,0,1123.0,198.0,54.005599745466114
2022-07-12 23:00:00+00:00,48.0,0.0,13479.0,0,955.0,0,1125.0,200.0,53.86689441386727
2022-07-13 00:00:00+00:00,143.0,69.0,13525.0,0,957.0,0,1123.0,200.0,53.53112318161953
2022-07-13 01:00:00+00:00,254.0,58.0,13494.0,0,958.0,0,1124.0,197.0,53.29474665837737
2022-07-13 02:00:00+00:00,511.0,66.0,13227.0,0,959.0,0,1123.0,206.0,53.22775292070594
2022-07-13 03:00:00+00:00,1180.0,13.0,12738.0,0,963.0,0,1123.0,206.0,52.51500955433644
2022-07-13 04:00:00+00:00,1343.0,0.0,12468.0,0,959.0,0,1123.0,204.0,52.451450580853574
2022-07-13 05:00:00+00:00,1575.0,25.0,12061.0,0,864.0,0,1123.0,204.0,49.93502397173858
2022-07-13 06:00:00+00:00,1677.0,25.0,11751.0,0,680.0,0,1124.0,199.0,44.8986801242236
2022-07-13 07:00:00+00:00,1744.0,20.0,11370.0,0,618.0,0,1128.0,198.0,43.42618384401114
2022-07-13 08:00:00+00:00,1649.0,0.0,11295.0,0,345.0,0,1130.0,192.0,35.31510505783314
2022-07-13 09:00:00+00:00,1710.0,0.0,11134.0,0,333.0,0,1131.0,197.0,35.02778352292313
2022-07-13 10:00:00+00:00,1853.0,0.0,10902.0,0,333.0,0,1133.0,192.0,34.8960660514813
2022-07-13 11:00:00+00:00,1692.0,0.0,10879.0,0,335.0,0,1134.0,192.0,35.246346261944915
2022-07-13 12:00:00+00:00,1630.0,0.0,10543.0,0,390.0,0,1136.0,191.0,37.40993520518359
